Country Code,Year,Value
AFE,2021,65.07847216
AFE,2020,65.83646522
AFE,2019,66.2197263
AFE,2018,65.82810709
AFE,2017,65.3040097
AFE,2016,64.86779082
AFE,2015,64.19112513
AFE,2014,63.64117731
AFE,2013,62.93590022
AFE,2012,62.14798379
AFE,2011,61.30028814
AFE,2010,60.30967462
AFE,2009,59.45095277
AFE,2008,58.37938649
AFE,2007,57.53125655
AFE,2006,56.67129528
AFE,2005,55.71769736
AFE,2004,55.02003709
AFE,2003,54.4953653
AFE,2002,54.10487203
AFE,2001,53.77262631
AFE,2000,53.66220755
AFE,1999,53.39611393
AFE,1998,52.62074815
AFE,1997,53.03858173
AFE,1996,52.96035917
AFE,1995,53.18983678
AFE,1994,53.03213224
AFE,1993,52.73532522
AFE,1992,52.36784845
AFE,1991,52.74605513
AFE,1990,53.06583955
AFE,1989,53.08071898
AFE,1988,51.98749759
AFE,1987,52.59736337
AFE,1986,52.00564101
AFE,1985,51.34797651
AFE,1984,51.01596676
AFE,1983,50.89751396
AFE,1982,52.49340316
AFE,1981,52.22195377
AFE,1980,51.71798435
AFE,1979,51.36497204
AFE,1978,50.92937191
AFE,1977,50.6851958
AFE,1976,50.33142633
AFE,1975,49.61900931
AFE,1974,49.48796892
AFE,1973,49.59700212
AFE,1972,48.91536422
AFE,1971,49.20651209
AFE,1970,48.68132697
AFE,1969,48.39889852
AFE,1968,48.1519718
AFE,1967,47.84522502
AFE,1966,47.11829133
AFE,1965,47.42047397
AFE,1964,47.35016157
AFE,1963,46.77237014
AFE,1962,46.4793255
AFE,1961,46.11873745
AFE,1960,45.70738061
AFW,2021,58.09982774
AFW,2020,58.34623979
AFW,2019,58.54597904
AFW,2018,58.11324772
AFW,2017,57.842236
AFW,2016,57.448601
AFW,2015,57.16432389
AFW,2014,56.88093468
AFW,2013,56.6172635
AFW,2012,56.2607088
AFW,2011,55.92535595
AFW,2010,55.44060717
AFW,2009,55.07711119
AFW,2008,54.53774554
AFW,2007,54.24670473
AFW,2006,53.83159449
AFW,2005,53.39750452
AFW,2004,52.89031209
AFW,2003,52.52457948
AFW,2002,52.03391606
AFW,2001,51.67646905
AFW,2000,51.38252846
AFW,1999,51.00462819
AFW,1998,50.59224594
AFW,1997,50.50699538
AFW,1996,50.34940605
AFW,1995,50.23282807
AFW,1994,50.1306698
AFW,1993,50.32930331
AFW,1992,50.25557714
AFW,1991,50.16276387
AFW,1990,50.22901109
AFW,1989,50.14994578
AFW,1988,49.95865855
AFW,1987,49.7337994
AFW,1986,49.4195454
AFW,1985,49.3998563
AFW,1984,49.261311
AFW,1983,49.11707962
AFW,1982,48.85878081
AFW,1981,48.60773305
AFW,1980,48.37122717
AFW,1979,48.00405722
AFW,1978,47.59242513
AFW,1977,46.96862278
AFW,1976,46.18790314
AFW,1975,45.31772745
AFW,1974,44.57037487
AFW,1973,43.92174339
AFW,1972,43.36627527
AFW,1971,42.67802064
AFW,1970,42.21369592
AFW,1969,41.79031334
AFW,1968,41.57192761
AFW,1967,41.00349782
AFW,1966,41.03609804
AFW,1965,40.8449384
AFW,1964,40.60988778
AFW,1963,40.28346831
AFW,1962,39.93535409
AFW,1961,39.70428388
AFW,1960,39.38463802
ARB,2021,72.98969421
ARB,2020,73.11271122
ARB,2019,73.93930977
ARB,2018,73.84237696
ARB,2017,73.73231985
ARB,2016,73.22839854
ARB,2015,72.89028085
ARB,2014,72.73070685
ARB,2013,72.42624873
ARB,2012,72.34113705
ARB,2011,72.32035791
ARB,2010,72.08711066
ARB,2009,71.8728873
ARB,2008,71.45269054
ARB,2007,71.25552369
ARB,2006,70.89607739
ARB,2005,70.44006398
ARB,2004,70.13519056
ARB,2003,69.98985934
ARB,2002,69.94063602
ARB,2001,69.62661383
ARB,2000,69.30685403
ARB,1999,68.80754305
ARB,1998,67.92299102
ARB,1997,68.05065772
ARB,1996,67.74203136
ARB,1995,67.42104921
ARB,1994,67.39938491
ARB,1993,66.50702809
ARB,1992,65.5180655
ARB,1991,65.25927057
ARB,1990,65.23031114
ARB,1989,64.75469188
ARB,1988,63.41904927
ARB,1987,63.69471617
ARB,1986,63.76057058
ARB,1985,62.58253191
ARB,1984,61.85974227
ARB,1983,61.17476414
ARB,1982,60.45265385
ARB,1981,59.93130576
ARB,1980,59.33439076
ARB,1979,58.5506026
ARB,1978,57.8247871
ARB,1977,57.06173226
ARB,1976,55.86387192
ARB,1975,55.59563669
ARB,1974,54.93115654
ARB,1973,54.32706158
ARB,1972,53.54281073
ARB,1971,52.99843083
ARB,1970,52.10067729
ARB,1969,51.58727277
ARB,1968,51.15068505
ARB,1967,50.68398962
ARB,1966,50.15837301
ARB,1965,49.86999258
ARB,1964,49.50871256
ARB,1963,48.65304371
ARB,1962,47.96975653
ARB,1961,47.45747215
ARB,1960,46.7419817
CSS,2021,73.84041187
CSS,2020,75.46718843
CSS,2019,75.34323536
CSS,2018,75.46946751
CSS,2017,75.40336903
CSS,2016,75.29924644
CSS,2015,75.22210186
CSS,2014,75.10188824
CSS,2013,75.08112186
CSS,2012,75.07392543
CSS,2011,75.0355648
CSS,2010,74.82272253
CSS,2009,74.65972863
CSS,2008,73.91689049
CSS,2007,73.81471321
CSS,2006,73.60585833
CSS,2005,73.52529807
CSS,2004,73.25027561
CSS,2003,72.64982686
CSS,2002,72.81162457
CSS,2001,72.3225751
CSS,2000,72.10788328
CSS,1999,71.78234958
CSS,1998,71.93953971
CSS,1997,71.68540735
CSS,1996,71.99546979
CSS,1995,71.79908601
CSS,1994,71.78686311
CSS,1993,71.72716507
CSS,1992,71.63284502
CSS,1991,71.68133078
CSS,1990,71.39614966
CSS,1989,71.41837213
CSS,1988,70.97499944
CSS,1987,70.8694593
CSS,1986,70.59130135
CSS,1985,70.28114652
CSS,1984,70.16335509
CSS,1983,69.99483285
CSS,1982,69.98849041
CSS,1981,69.65204129
CSS,1980,69.41970796
CSS,1979,69.24007109
CSS,1978,68.93003827
CSS,1977,68.70513639
CSS,1976,68.67093598
CSS,1975,68.50619612
CSS,1974,68.21604303
CSS,1973,67.82098379
CSS,1972,67.37002875
CSS,1971,67.25739978
CSS,1970,67.12039932
CSS,1969,66.74707445
CSS,1968,66.56622435
CSS,1967,66.5852601
CSS,1966,66.25170367
CSS,1965,65.87441694
CSS,1964,65.49138729
CSS,1963,65.14390623
CSS,1962,64.50238363
CSS,1961,63.94755304
CSS,1960,63.78181063
CEB,2021,78.73005094
CEB,2020,79.97412583
CEB,2019,81.01607963
CEB,2018,80.78099186
CEB,2017,80.71256495
CEB,2016,80.82208747
CEB,2015,80.37180951
CEB,2014,80.51857269
CEB,2013,80.20537524
CEB,2012,79.93032477
CEB,2011,79.9016717
CEB,2010,79.28209252
CEB,2009,78.95236426
CEB,2008,78.62221177
CEB,2007,78.3162095
CEB,2006,78.19452114
CEB,2005,77.95451135
CEB,2004,77.80755793
CEB,2003,77.45942701
CEB,2002,77.33469013
CEB,2001,77.13299876
CEB,2000,76.78198585
CEB,1999,76.35029201
CEB,1998,76.09317811
CEB,1997,75.74467859
CEB,1996,75.58001093
CEB,1995,75.385994
CEB,1994,75.21815803
CEB,1993,75.13413251
CEB,1992,75.0214142
CEB,1991,74.78948063
CEB,1990,74.82008501
CEB,1989,74.74200141
CEB,1988,74.75570402
CEB,1987,74.48485512
CEB,1986,74.40348335
CEB,1985,74.19305737
CEB,1984,74.22312461
CEB,1983,74.22959365
CEB,1982,74.20021947
CEB,1981,74.11488846
CEB,1980,73.63795651
CEB,1979,73.88248198
CEB,1978,73.70563324
CEB,1977,73.76358272
CEB,1976,73.7346047
CEB,1975,73.52358446
CEB,1974,73.57191118
CEB,1973,73.3655453
CEB,1972,73.18131212
CEB,1971,72.79601604
CEB,1970,72.49465323
CEB,1969,72.18686246
CEB,1968,72.57682153
CEB,1967,72.22448117
CEB,1966,72.59968303
CEB,1965,72.00906222
CEB,1964,71.83582847
CEB,1963,71.34723896
CEB,1962,70.30791355
CEB,1961,70.81991868
CEB,1960,70.45292333
EAR,2021,70.74497617
EAR,2020,72.28822658
EAR,2019,73.12684498
EAR,2018,72.87899211
EAR,2017,72.60460307
EAR,2016,72.28013071
EAR,2015,71.93130871
EAR,2014,71.5801521
EAR,2013,71.24155601
EAR,2012,70.80890997
EAR,2011,70.38156845
EAR,2010,69.92468958
EAR,2009,69.57028937
EAR,2008,69.03824628
EAR,2007,68.81293989
EAR,2006,68.46177856
EAR,2005,67.96404014
EAR,2004,67.4343513
EAR,2003,67.19670821
EAR,2002,66.83395492
EAR,2001,66.40014151
EAR,2000,66.03939627
EAR,1999,65.67060514
EAR,1998,65.19062897
EAR,1997,64.76225917
EAR,1996,64.29270215
EAR,1995,64.01050721
EAR,1994,63.6147609
EAR,1993,63.39829632
EAR,1992,63.13358741
EAR,1991,62.64529661
EAR,1990,62.33725983
EAR,1989,61.9483897
EAR,1988,61.53182824
EAR,1987,61.0635749
EAR,1986,60.47763182
EAR,1985,59.98445173
EAR,1984,59.47704129
EAR,1983,58.92542131
EAR,1982,58.46441099
EAR,1981,57.90328815
EAR,1980,57.3362838
EAR,1979,56.7156631
EAR,1978,56.03221462
EAR,1977,55.42070435
EAR,1976,54.68218751
EAR,1975,54.07970545
EAR,1974,53.6235245
EAR,1973,53.16439878
EAR,1972,52.65597132
EAR,1971,51.33010072
EAR,1970,51.3810366
EAR,1969,51.43750871
EAR,1968,50.9940916
EAR,1967,49.95157613
EAR,1966,49.24099004
EAR,1965,48.40762317
EAR,1964,49.1451905
EAR,1963,48.61811591
EAR,1962,48.23490545
EAR,1961,47.81022296
EAR,1960,47.32197722
EAS,2021,79.32910808
EAS,2020,79.70002653
EAS,2019,79.65935176
EAS,2018,79.48363351
EAS,2017,79.19703318
EAS,2016,78.98899679
EAS,2015,78.7657283
EAS,2014,78.54003882
EAS,2013,78.29883668
EAS,2012,78.03528328
EAS,2011,77.74775811
EAS,2010,77.50969073
EAS,2009,77.33088189
EAS,2008,76.71950704
EAS,2007,76.81310609
EAS,2006,76.54868873
EAS,2005,76.20136796
EAS,2004,75.68541752
EAS,2003,75.64059276
EAS,2002,75.16960775
EAS,2001,74.85866412
EAS,2000,74.07161865
EAS,1999,73.62955719
EAS,1998,73.57105915
EAS,1997,73.08956805
EAS,1996,72.71745779
EAS,1995,72.46489252
EAS,1994,72.15975781
EAS,1993,71.97571665
EAS,1992,71.42254414
EAS,1991,70.90210728
EAS,1990,70.8390607
EAS,1989,70.66601559
EAS,1988,70.34086103
EAS,1987,70.07525521
EAS,1986,69.72227662
EAS,1985,69.33596036
EAS,1984,68.96530532
EAS,1983,68.58278926
EAS,1982,68.16974597
EAS,1981,67.68696135
EAS,1980,67.21016011
EAS,1979,66.71648183
EAS,1978,66.11936468
EAS,1977,65.47553086
EAS,1976,64.717288
EAS,1975,63.97653985
EAS,1974,63.29166337
EAS,1973,62.60883984
EAS,1972,61.75451832
EAS,1971,61.17010981
EAS,1970,60.39499305
EAS,1969,59.7749432
EAS,1968,59.15637137
EAS,1967,58.7199068
EAS,1966,57.92026822
EAS,1965,57.05642208
EAS,1964,56.84561109
EAS,1963,56.13594456
EAS,1962,55.58301605
EAS,1961,48.59157458
EAS,1960,43.47608434
EAP,2021,78.44554131
EAP,2020,78.84336811
EAP,2019,78.82335308
EAP,2018,78.653279
EAP,2017,78.34046234
EAP,2016,78.12324972
EAP,2015,77.88193297
EAP,2014,77.64821553
EAP,2013,77.39731404
EAP,2012,77.12717669
EAP,2011,76.8408213
EAP,2010,76.55793663
EAP,2009,76.35377947
EAP,2008,75.70879957
EAP,2007,75.8335241
EAP,2006,75.56193784
EAP,2005,75.21378567
EAP,2004,74.63694118
EAP,2003,74.62066692
EAP,2002,74.11038787
EAP,2001,73.78833127
EAP,2000,72.94082543
EAP,1999,72.5078963
EAP,1998,72.44318526
EAP,1997,71.92048807
EAP,1996,71.53326792
EAP,1995,71.31880555
EAP,1994,70.95949125
EAP,1993,70.79540562
EAP,1992,70.20467168
EAP,1991,69.62561709
EAP,1990,69.58485515
EAP,1989,69.41135307
EAP,1988,69.08793704
EAP,1987,68.78165531
EAP,1986,68.42639629
EAP,1985,68.03224921
EAP,1984,67.64546331
EAP,1983,67.26372078
EAP,1982,66.8076404
EAP,1981,66.31203719
EAP,1980,65.81446121
EAP,1979,65.24922848
EAP,1978,64.6231304
EAP,1977,63.93146058
EAP,1976,63.12787371
EAP,1975,62.32480365
EAP,1974,61.6077722
EAP,1973,60.86162532
EAP,1972,59.89258441
EAP,1971,59.25559758
EAP,1970,58.46281208
EAP,1969,57.72292273
EAP,1968,57.0469062
EAP,1967,56.54575358
EAP,1966,55.70454724
EAP,1965,54.78350402
EAP,1964,54.56912502
EAP,1963,53.82919671
EAP,1962,53.31996034
EAP,1961,45.20718007
EAP,1960,39.3762506
TEA,2021,78.47981162
TEA,2020,78.88295963
TEA,2019,78.86308699
TEA,2018,78.69181143
TEA,2017,78.3752143
TEA,2016,78.15676338
TEA,2015,77.9124395
TEA,2014,77.67134246
TEA,2013,77.42462302
TEA,2012,77.15971222
TEA,2011,76.87732991
TEA,2010,76.59777195
TEA,2009,76.39818484
TEA,2008,75.75465884
TEA,2007,75.88139986
TEA,2006,75.60339427
TEA,2005,75.24726392
TEA,2004,74.65992405
TEA,2003,74.6410708
TEA,2002,74.2497989
TEA,2001,73.9240576
TEA,2000,73.06475303
TEA,1999,72.62515836
TEA,1998,72.55706269
TEA,1997,72.02582921
TEA,1996,71.63354825
TEA,1995,71.41650558
TEA,1994,70.90500583
TEA,1993,70.71942269
TEA,1992,70.14355196
TEA,1991,69.56513909
TEA,1990,69.52641842
TEA,1989,69.3544666
TEA,1988,69.03115568
TEA,1987,68.72685726
TEA,1986,68.37172479
TEA,1985,67.97992337
TEA,1984,67.59563903
TEA,1983,67.21671883
TEA,1982,66.76246122
TEA,1981,66.26797085
TEA,1980,65.77148462
TEA,1979,65.20631138
TEA,1978,64.57941038
TEA,1977,63.88661262
TEA,1976,63.07940582
TEA,1975,62.27337827
TEA,1974,61.55479056
TEA,1973,60.80675598
TEA,1972,59.83282529
TEA,1971,59.19662969
TEA,1970,58.40136986
TEA,1969,57.6609717
TEA,1968,56.98607624
TEA,1967,56.48918991
TEA,1966,55.64833617
TEA,1965,54.72523107
TEA,1964,54.51768476
TEA,1963,53.77651577
TEA,1962,53.26807204
TEA,1961,45.0430489
TEA,1960,39.13744057
EMU,2021,84.42050717
EMU,2020,84.19912369
EMU,2019,84.93582742
EMU,2018,84.68417432
EMU,2017,84.56767944
EMU,2016,84.68926572
EMU,2015,84.28874084
EMU,2014,84.76175337
EMU,2013,84.34779077
EMU,2012,84.1107168
EMU,2011,84.20509553
EMU,2010,83.70663109
EMU,2009,83.48579656
EMU,2008,83.29973318
EMU,2007,83.1841595
EMU,2006,82.9861221
EMU,2005,82.55353857
EMU,2004,82.4405874
EMU,2003,81.84959956
EMU,2002,81.92357684
EMU,2001,81.89416515
EMU,2000,81.61732935
EMU,1999,81.39609009
EMU,1998,81.20660019
EMU,1997,81.03361624
EMU,1996,80.74046577
EMU,1995,80.5313135
EMU,1994,80.38756026
EMU,1993,80.07552722
EMU,1992,80.01502723
EMU,1991,79.64760066
EMU,1990,79.45248328
EMU,1989,79.37199937
EMU,1988,79.16167375
EMU,1987,78.96586861
EMU,1986,78.60169999
EMU,1985,78.34818498
EMU,1984,78.24309596
EMU,1983,77.81202656
EMU,1982,77.74110337
EMU,1981,77.40742792
EMU,1980,77.12822641
EMU,1979,76.96756156
EMU,1978,76.60084185
EMU,1977,76.4239013
EMU,1976,75.92941827
EMU,1975,75.57596019
EMU,1974,75.45711905
EMU,1973,75.06295657
EMU,1972,74.9457759
EMU,1971,74.56234772
EMU,1970,74.35663578
EMU,1969,73.92478736
EMU,1968,73.93588631
EMU,1967,73.99442555
EMU,1966,73.77173001
EMU,1965,73.49088336
EMU,1964,73.40430521
EMU,1963,72.78168852
EMU,1962,72.56957806
EMU,1961,72.55395724
EMU,1960,72.07880452
ECS,2021,79.94713872
ECS,2020,80.27630424
ECS,2019,81.43397915
ECS,2018,81.18807006
ECS,2017,81.05952496
ECS,2016,80.94438006
ECS,2015,80.621024
ECS,2014,80.76826524
ECS,2013,80.46619879
ECS,2012,80.16384816
ECS,2011,80.06948942
ECS,2010,79.60968414
ECS,2009,79.38416123
ECS,2008,79.06734267
ECS,2007,78.88108113
ECS,2006,78.58001194
ECS,2005,78.15048192
ECS,2004,78.0275448
ECS,2003,77.57294201
ECS,2002,77.50272141
ECS,2001,77.42902085
ECS,2000,77.21109368
ECS,1999,76.93676789
ECS,1998,76.97648357
ECS,1997,76.7256422
ECS,1996,76.43600478
ECS,1995,76.12454141
ECS,1994,76.09359509
ECS,1993,75.79308459
ECS,1992,75.96379776
ECS,1991,76.16294988
ECS,1990,76.21424402
ECS,1989,76.15349061
ECS,1988,75.94803425
ECS,1987,75.83120264
ECS,1986,75.59893134
ECS,1985,75.15628356
ECS,1984,75.061425
ECS,1983,74.92510223
ECS,1982,74.88638137
ECS,1981,74.60556139
ECS,1980,74.32562626
ECS,1979,74.18299385
ECS,1978,74.03334174
ECS,1977,73.94093143
ECS,1976,73.62084684
ECS,1975,73.47686761
ECS,1974,73.4637245
ECS,1973,73.17719198
ECS,1972,73.05563028
ECS,1971,72.84671288
ECS,1970,72.59721799
ECS,1969,72.05489627
ECS,1968,72.1772052
ECS,1967,72.1260037
ECS,1966,72.05896414
ECS,1965,71.80594475
ECS,1964,71.78790973
ECS,1963,71.23184362
ECS,1962,70.85963363
ECS,1961,70.95483181
ECS,1960,70.64163207
ECA,2021,75.58190583
ECA,2020,76.37444084
ECA,2019,77.99948985
ECA,2018,77.74200734
ECA,2017,77.55604072
ECA,2016,77.17224165
ECA,2015,76.90768683
ECA,2014,76.72218269
ECA,2013,76.53250786
ECA,2012,76.11828326
ECA,2011,75.77422428
ECA,2010,75.37620222
ECA,2009,75.17485919
ECA,2008,74.7372825
ECA,2007,74.49848868
ECA,2006,74.05742376
ECA,2005,73.55585548
ECA,2004,73.46543773
ECA,2003,73.09158345
ECA,2002,72.95580229
ECA,2001,72.89151702
ECA,2000,72.77876381
ECA,1999,72.51098781
ECA,1998,72.86115148
ECA,1997,72.50573471
ECA,1996,72.18230341
ECA,1995,71.72257041
ECA,1994,71.80545637
ECA,1993,71.52593275
ECA,1992,71.99486251
ECA,1991,72.8752515
ECA,1990,73.19249614
ECA,1989,73.19137757
ECA,1988,72.92235648
ECA,1987,72.87956585
ECA,1986,72.71172948
ECA,1985,71.96351652
ECA,1984,71.76293008
ECA,1983,71.86956811
ECA,1982,71.85689911
ECA,1981,71.53312324
ECA,1980,71.29395493
ECA,1979,71.07655112
ECA,1978,71.09565056
ECA,1977,70.97568403
ECA,1976,70.7879449
ECA,1975,70.80221284
ECA,1974,70.90554644
ECA,1973,70.68068269
ECA,1972,70.58565281
ECA,1971,70.52984016
ECA,1970,70.24489731
ECA,1969,69.4591677
ECA,1968,69.66674335
ECA,1967,69.48992726
ECA,1966,69.52504441
ECA,1965,69.35981928
ECA,1964,69.46007108
ECA,1963,68.97596341
ECA,1962,68.51616631
ECA,1961,68.64184612
ECA,1960,68.35791256
TEC,2021,75.9952221
TEC,2020,76.84665695
TEC,2019,78.41334366
TEC,2018,78.16147571
TEC,2017,78.00216463
TEC,2016,77.68856696
TEC,2015,77.40415019
TEC,2014,77.2608306
TEC,2013,77.05551822
TEC,2012,76.66548149
TEC,2011,76.37454363
TEC,2010,75.94908127
TEC,2009,75.72837181
TEC,2008,75.3005247
TEC,2007,75.06898139
TEC,2006,74.67096495
TEC,2005,74.21163537
TEC,2004,74.10638722
TEC,2003,73.74414202
TEC,2002,73.60759374
TEC,2001,73.52220878
TEC,2000,73.37450159
TEC,1999,73.07586837
TEC,1998,73.32742003
TEC,1997,72.97008341
TEC,1996,72.66409218
TEC,1995,72.2697237
TEC,1994,72.30674593
TEC,1993,72.05248514
TEC,1992,72.420902
TEC,1991,73.13668803
TEC,1990,73.4178149
TEC,1989,73.39254248
TEC,1988,73.16413299
TEC,1987,73.08036483
TEC,1986,72.94601964
TEC,1985,72.29334947
TEC,1984,72.1291568
TEC,1983,72.23556688
TEC,1982,72.2146381
TEC,1981,71.92656384
TEC,1980,71.63202742
TEC,1979,71.49182115
TEC,1978,71.48644829
TEC,1977,71.39707606
TEC,1976,71.23768368
TEC,1975,71.21412458
TEC,1974,71.32673533
TEC,1973,71.07696937
TEC,1972,70.95488818
TEC,1971,70.82691013
TEC,1970,70.52999502
TEC,1969,69.80204068
TEC,1968,70.05652743
TEC,1967,69.81030634
TEC,1966,69.93182037
TEC,1965,69.66929948
TEC,1964,69.68179451
TEC,1963,69.21144644
TEC,1962,68.62551599
TEC,1961,68.783931
TEC,1960,68.52013499
EUU,2021,83.26612433
EUU,2020,83.3178735
EUU,2019,84.10906229
EUU,2018,83.85312921
EUU,2017,83.74835502
EUU,2016,83.86328928
EUU,2015,83.458983
EUU,2014,83.84833206
EUU,2013,83.45564812
EUU,2012,83.20301223
EUU,2011,83.27140827
EUU,2010,82.75330357
EUU,2009,82.50300305
EUU,2008,82.28500337
EUU,2007,82.13063087
EUU,2006,81.94362153
EUU,2005,81.5477802
EUU,2004,81.41622881
EUU,2003,80.87594325
EUU,2002,80.89104417
EUU,2001,80.81582009
EUU,2000,80.51685995
EUU,1999,80.24220213
EUU,1998,80.04217047
EUU,1997,79.81496763
EUU,1996,79.55329428
EUU,1995,79.36745289
EUU,1994,79.22514645
EUU,1993,78.9425035
EUU,1992,78.85581765
EUU,1991,78.52317951
EUU,1990,78.36965615
EUU,1989,78.29227453
EUU,1988,78.11564525
EUU,1987,77.91227258
EUU,1986,77.62293873
EUU,1985,77.39355862
EUU,1984,77.32879753
EUU,1983,77.00659935
EUU,1982,76.94225411
EUU,1981,76.67132048
EUU,1980,76.34024022
EUU,1979,76.28607597
EUU,1978,75.97193932
EUU,1977,75.85443013
EUU,1976,75.45840581
EUU,1975,75.1511477
EUU,1974,75.07108993
EUU,1973,74.72706371
EUU,1972,74.58307005
EUU,1971,74.19658604
EUU,1970,73.9786146
EUU,1969,73.56150978
EUU,1968,73.65493138
EUU,1967,73.60362603
EUU,1966,73.53492433
EUU,1965,73.17483219
EUU,1964,73.05042767
EUU,1963,72.47638011
EUU,1962,72.07081347
EUU,1961,72.16945697
EUU,1960,71.72010823
FCS,2021,63.59146024
FCS,2020,64.04628103
FCS,2019,64.49257257
FCS,2018,64.22589286
FCS,2017,63.89276144
FCS,2016,63.51459766
FCS,2015,63.17452261
FCS,2014,62.86481649
FCS,2013,62.5923774
FCS,2012,62.22839329
FCS,2011,61.97432112
FCS,2010,61.27503296
FCS,2009,61.11441743
FCS,2008,59.99756355
FCS,2007,60.16868213
FCS,2006,59.69943277
FCS,2005,59.22741862
FCS,2004,58.80586405
FCS,2003,58.56586023
FCS,2002,58.25329788
FCS,2001,57.8279749
FCS,2000,57.65734997
FCS,1999,57.25871607
FCS,1998,56.58714726
FCS,1997,56.68840083
FCS,1996,56.40906638
FCS,1995,56.33198155
FCS,1994,56.53414143
FCS,1993,56.06468401
FCS,1992,55.67667075
FCS,1991,55.72786982
FCS,1990,55.86336612
FCS,1989,55.81919336
FCS,1988,54.97555165
FCS,1987,55.36197665
FCS,1986,54.8229486
FCS,1985,54.18714217
FCS,1984,54.087531
FCS,1983,54.10586866
FCS,1982,54.80613987
FCS,1981,54.70815619
FCS,1980,54.51783142
FCS,1979,54.22092011
FCS,1978,53.99792511
FCS,1977,53.79606702
FCS,1976,53.24703073
FCS,1975,52.77201108
FCS,1974,52.41831658
FCS,1973,52.30734476
FCS,1972,51.73221138
FCS,1971,51.75116462
FCS,1970,51.23822152
FCS,1969,50.97458192
FCS,1968,50.89336947
FCS,1967,50.47091371
FCS,1966,50.05781774
FCS,1965,50.1550772
FCS,1964,50.04657598
FCS,1963,49.53793006
FCS,1962,49.14997223
FCS,1961,48.95096092
FCS,1960,48.60006586
HPC,2021,64.67721008
HPC,2020,65.0434798
HPC,2019,65.55023101
HPC,2018,65.12106924
HPC,2017,64.64449467
HPC,2016,64.24900898
HPC,2015,63.63866728
HPC,2014,63.11675021
HPC,2013,62.58673043
HPC,2012,61.90270136
HPC,2011,61.22677377
HPC,2010,60.22501751
HPC,2009,59.87241605
HPC,2008,59.05935486
HPC,2007,58.40292894
HPC,2006,57.67825176
HPC,2005,56.85530188
HPC,2004,56.13352485
HPC,2003,55.61800591
HPC,2002,55.02409412
HPC,2001,54.53355088
HPC,2000,54.09706816
HPC,1999,53.60603195
HPC,1998,52.81849856
HPC,1997,52.80563937
HPC,1996,52.47727709
HPC,1995,52.35635551
HPC,1994,51.77247541
HPC,1993,51.58910713
HPC,1992,51.03888073
HPC,1991,51.03796128
HPC,1990,51.20231533
HPC,1989,51.10459039
HPC,1988,50.27353835
HPC,1987,50.47193902
HPC,1986,49.58132813
HPC,1985,48.79695795
HPC,1984,48.4868129
HPC,1983,48.41468114
HPC,1982,49.61087353
HPC,1981,49.32629047
HPC,1980,49.00385284
HPC,1979,48.61191544
HPC,1978,48.16033152
HPC,1977,47.87642876
HPC,1976,47.48509806
HPC,1975,46.73200046
HPC,1974,46.35927923
HPC,1973,46.33939134
HPC,1972,45.66127501
HPC,1971,45.88343293
HPC,1970,45.49403681
HPC,1969,45.18268353
HPC,1968,44.89833572
HPC,1967,44.57140896
HPC,1966,43.89304275
HPC,1965,44.01685204
HPC,1964,43.85379011
HPC,1963,43.32223905
HPC,1962,43.09800211
HPC,1961,42.74432072
HPC,1960,42.38389263
HIC,2021,82.76249955
HIC,2020,82.90830215
HIC,2019,83.67386506
HIC,2018,83.4571478
HIC,2017,83.36916647
HIC,2016,83.37216955
HIC,2015,83.20088612
HIC,2014,83.35020829
HIC,2013,83.10402543
HIC,2012,82.94148464
HIC,2011,82.87628086
HIC,2010,82.62319778
HIC,2009,82.46899462
HIC,2008,82.19888945
HIC,2007,82.0812877
HIC,2006,81.87721252
HIC,2005,81.57364979
HIC,2004,81.48541873
HIC,2003,81.06384321
HIC,2002,80.98121149
HIC,2001,80.85236981
HIC,2000,80.58353025
HIC,1999,80.34096304
HIC,1998,80.24938383
HIC,1997,80.09443961
HIC,1996,79.81890725
HIC,1995,79.53843138
HIC,1994,79.51229974
HIC,1993,79.21802888
HIC,1992,79.18779959
HIC,1991,78.93625635
HIC,1990,78.75343505
HIC,1989,78.56081109
HIC,1988,78.31559733
HIC,1987,78.21065342
HIC,1986,77.93296964
HIC,1985,77.72035137
HIC,1984,77.62451354
HIC,1983,77.32469332
HIC,1982,77.23331022
HIC,1981,76.92197856
HIC,1980,76.56198937
HIC,1979,76.57125218
HIC,1978,76.20673564
HIC,1977,76.03562259
HIC,1976,75.59148308
HIC,1975,75.32155877
HIC,1974,74.96563085
HIC,1973,74.57672968
HIC,1972,74.3796418
HIC,1971,74.12509821
HIC,1970,73.77449333
HIC,1969,73.49168033
HIC,1968,73.36251615
HIC,1967,73.37615855
HIC,1966,73.05377707
HIC,1965,72.71995448
HIC,1964,72.57529685
HIC,1963,72.03103264
HIC,1962,71.71412891
HIC,1961,71.69522369
HIC,1960,71.27735298
IBD,2021,74.86426005
IBD,2020,76.12939533
IBD,2019,76.72807213
IBD,2018,76.53500412
IBD,2017,76.28349081
IBD,2016,76.01835851
IBD,2015,75.72381775
IBD,2014,75.45429237
IBD,2013,75.13790411
IBD,2012,74.81680966
IBD,2011,74.47054076
IBD,2010,74.13003707
IBD,2009,73.84629545
IBD,2008,73.45236762
IBD,2007,73.24864093
IBD,2006,72.93280225
IBD,2005,72.55217073
IBD,2004,72.09520822
IBD,2003,71.84217343
IBD,2002,71.54809622
IBD,2001,71.22427731
IBD,2000,70.68980134
IBD,1999,70.27722188
